session_id,timestamp,input,level,message,spoken_text,buzzer,driver_state,trigger,suggested_route
unknown,2026-04-16 16:22:00,"Time: 16:22, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 64%, Distracted: False, Head yaw: +1.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:22:12,"Time: 16:22, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 77%, Distracted: False, Head yaw: +5.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:22:22,"Time: 16:22, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 40%, Distracted: False, Head yaw: +5.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:22:24,"Time: 16:22, Driver active for 45 min, Trigger: DROWSY, Emotion: Angry, Eye openness: 36%, Distracted: False, Head yaw: +4.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:22:32,"Time: 16:22, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 43%, Distracted: False, Head yaw: +4.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:22:32,"Time: 16:22, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 34%, Distracted: False, Head yaw: +3.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:22:44,"Time: 16:22, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:22:49,"Time: 16:22, Driver active for 45 min, Trigger: DROWSY, Emotion: Happy, Eye openness: 28%, Distracted: False, Head yaw: +13.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:22:56,"Time: 16:22, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 73%, Distracted: False, Head yaw: -0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:22:59,"Time: 16:22, Driver active for 45 min, Trigger: DROWSY, Emotion: Angry, Eye openness: 39%, Distracted: False, Head yaw: +5.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:23:13,"Time: 16:23, Driver active for 45 min, Trigger: DROWSY, Emotion: Happy, Eye openness: 19%, Distracted: False, Head yaw: +0.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:23:16,"Time: 16:23, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 49%, Distracted: False, Head yaw: +2.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:23:26,"Time: 16:23, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 50%, Distracted: False, Head yaw: +0.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:23:36,"Time: 16:23, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:23:47,"Time: 16:23, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 85%, Distracted: False, Head yaw: -6.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:23:57,"Time: 16:23, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -2.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:24:07,"Time: 16:24, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -2.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:24:16,"Time: 16:24, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 35%, Distracted: False, Head yaw: -1.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:25:27,"Time: 16:24, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 26%, Distracted: False, Head yaw: +14.8°",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 16:25:28,"Time: 16:25, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +13.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:25:38,"Time: 16:25, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +13.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:25:51,"Time: 16:25, Driver active for 45 min, Trigger: DROWSY, Emotion: Happy, Eye openness: 50%, Distracted: False, Head yaw: +9.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:26:01,"Time: 16:25, Driver active for 45 min, Trigger: DROWSY, Emotion: Happy, Eye openness: 63%, Distracted: False, Head yaw: +8.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:26:09,"Time: 16:26, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 84%, Distracted: False, Head yaw: +8.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:26:21,"Time: 16:26, Driver active for 45 min, Trigger: DISTRACTED, Emotion: Neutral, Eye openness: 100%, Distracted: True, Head yaw: +54.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:26:21,"Time: 16:26, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: True, Head yaw: +53.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:26:27,"Time: 16:26, Driver active for 45 min, Trigger: DROWSY, Emotion: Happy, Eye openness: 35%, Distracted: True, Head yaw: +23.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:26:27,"Time: 16:26, Driver active for 45 min, Trigger: DISTRACTED, Emotion: Happy, Eye openness: 36%, Distracted: True, Head yaw: +22.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:26:31,"Time: 16:26, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: True, Head yaw: +53.9°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:26:45,"Time: 16:26, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 85%, Distracted: False, Head yaw: +9.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:26:55,"Time: 16:26, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 98%, Distracted: False, Head yaw: +4.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:27:04,"Time: 16:27, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 25%, Distracted: False, Head yaw: +2.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:27:05,"Time: 16:27, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 88%, Distracted: False, Head yaw: +5.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:27:16,"Time: 16:27, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 56%, Distracted: False, Head yaw: +17.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:27:26,"Time: 16:27, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 51%, Distracted: False, Head yaw: +11.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:27:30,"Time: 16:27, Driver active for 45 min, Trigger: DROWSY, Emotion: Angry, Eye openness: 49%, Distracted: False, Head yaw: +16.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:27:35,"Time: 16:27, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 47%, Distracted: False, Head yaw: +20.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:27:39,"Time: 16:27, Driver active for 45 min, Trigger: DISTRACTED, Emotion: Angry, Eye openness: 82%, Distracted: True, Head yaw: +30.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:27:45,"Time: 16:27, Driver active for 45 min, Trigger: DISTRACTED, Emotion: Angry, Eye openness: 45%, Distracted: True, Head yaw: +21.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:27:45,"Time: 16:27, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 23%, Distracted: False, Head yaw: +22.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:27:47,"Time: 16:27, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 12%, Distracted: True, Head yaw: +27.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:27:51,"Time: 16:27, Driver active for 45 min, Trigger: DISTRACTED, Emotion: Stressed, Eye openness: 97%, Distracted: True, Head yaw: +39.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:27:56,"Time: 16:27, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 70%, Distracted: False, Head yaw: +18.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:28:01,"Time: 16:28, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 25%, Distracted: False, Head yaw: +4.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:28:06,"Time: 16:28, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 39%, Distracted: False, Head yaw: +12.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:28:16,"Time: 16:28, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:28:26,"Time: 16:28, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:28:36,"Time: 16:28, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:28:46,"Time: 16:28, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:28:51,"Time: 16:28, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 69%, Distracted: False, Head yaw: +7.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:29:02,"Time: 16:29, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 83%, Distracted: False, Head yaw: +4.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:29:09,"Time: 16:29, Driver active for 45 min, Trigger: DROWSY, Emotion: Angry, Eye openness: 54%, Distracted: False, Head yaw: +2.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:29:14,"Time: 16:29, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 8%, Distracted: False, Head yaw: +6.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:29:19,"Time: 16:29, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 36%, Distracted: False, Head yaw: -1.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:29:24,"Time: 16:29, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 65%, Distracted: False, Head yaw: +3.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:30:26,"Time: 16:29, Driver active for 45 min, Trigger: DROWSY, Emotion: Happy, Eye openness: 56%, Distracted: False, Head yaw: +2.2°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 16:30:26,"Time: 16:30, Driver active for 45 min, Trigger: EMOTION, Emotion: Angry, Eye openness: 56%, Distracted: False, Head yaw: -2.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:30:38,"Time: 16:30, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 65%, Distracted: False, Head yaw: +3.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:30:39,"Time: 16:30, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 10%, Distracted: False, Head yaw: -3.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:30:55,"Time: 16:30, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 82%, Distracted: False, Head yaw: -14.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:31:02,"Time: 16:31, Driver active for 45 min, Trigger: DISTRACTED, Emotion: Stressed, Eye openness: 100%, Distracted: True, Head yaw: +46.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:31:09,"Time: 16:31, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 62%, Distracted: False, Head yaw: +16.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:31:19,"Time: 16:31, Driver active for 45 min, Trigger: DROWSY, Emotion: Happy, Eye openness: 53%, Distracted: False, Head yaw: +10.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:31:23,"Time: 16:31, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 81%, Distracted: False, Head yaw: -7.9°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:31:35,"Time: 16:31, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 64%, Distracted: False, Head yaw: -1.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:31:45,"Time: 16:31, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +0.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:31:59,"Time: 16:31, Driver active for 45 min, Trigger: DISTRACTED, Emotion: Neutral, Eye openness: 94%, Distracted: True, Head yaw: +41.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:32:07,"Time: 16:32, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -15.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:32:17,"Time: 16:32, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -8.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:32:27,"Time: 16:32, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +1.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:32:47,"Time: 16:32, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -6.9°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:32:57,"Time: 16:32, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -8.9°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:33:07,"Time: 16:33, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -1.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:33:17,"Time: 16:33, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: +5.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:33:31,"Time: 16:33, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -6.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:33:41,"Time: 16:33, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -3.5°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:33:52,"Time: 16:33, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -9.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:34:00,"Time: 16:33, Driver active for 45 min, Trigger: DISTRACTED, Emotion: Stressed, Eye openness: 100%, Distracted: True, Head yaw: -44.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:34:01,"Time: 16:34, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 53%, Distracted: False, Head yaw: -10.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:34:03,"Time: 16:34, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 56%, Distracted: False, Head yaw: -6.9°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:34:09,"Time: 16:34, Driver active for 45 min, Trigger: DISTRACTED, Emotion: Stressed, Eye openness: 100%, Distracted: True, Head yaw: -28.4°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:34:11,"Time: 16:34, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 28%, Distracted: False, Head yaw: -9.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:34:21,"Time: 16:34, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -5.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:34:32,"Time: 16:34, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -7.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:34:42,"Time: 16:34, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -5.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:34:52,"Time: 16:34, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -12.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:35:02,"Time: 16:35, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -4.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:35:16,"Time: 16:35, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -4.6°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:35:26,"Time: 16:35, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -3.0°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:35:36,"Time: 16:35, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 100%, Distracted: False, Head yaw: -5.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:35:44,"Time: 16:35, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 50%, Distracted: False, Head yaw: +21.9°",DANGER,Wake up now,Wake up now,True,Wake up now,,N/A
unknown,2026-04-16 16:35:48,"Time: 16:35, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 87%, Distracted: False, Head yaw: +3.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:35:58,"Time: 16:35, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 75%, Distracted: False, Head yaw: -1.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:36:01,"Time: 16:36, Driver active for 45 min, Trigger: DROWSY, Emotion: Neutral, Eye openness: 50%, Distracted: False, Head yaw: +18.7°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:36:08,"Time: 16:36, Driver active for 45 min, Trigger: EMOTION, Emotion: Happy, Eye openness: 61%, Distracted: False, Head yaw: +10.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:36:09,"Time: 16:36, Driver active for 45 min, Trigger: DROWSY, Emotion: Happy, Eye openness: 46%, Distracted: False, Head yaw: +14.3°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:36:18,"Time: 16:36, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 54%, Distracted: False, Head yaw: +11.8°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:36:19,"Time: 16:36, Driver active for 45 min, Trigger: DROWSY, Emotion: Stressed, Eye openness: 63%, Distracted: False, Head yaw: +12.1°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:36:28,"Time: 16:36, Driver active for 45 min, Trigger: EMOTION, Emotion: Stressed, Eye openness: 85%, Distracted: False, Head yaw: +14.2°",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:45:50,"{""timestamp"": ""2026-04-16 16:45:50"", ""trigger"": ""EMOTION"", ""input"": """", ""level"": ""INFO"", ""message"": ""Stay calm"", ""spoken_text"": ""Stay calm"", ""buzzer"": true, ""driver_state"": ""EMOTION"", ""emotion"": ""Stressed"", ""emotion_confidence"": 60.95, ""eye_opening"": 100, ""is_drowsy"": false, ""is_distracted"": false, ""yaw_deg"": 9.2}",WARNING,Stay calm,Stay calm,False,Stay calm,,N/A
unknown,2026-04-16 16:46:00,"{""timestamp"": ""2026-04-16 16:46:00"", ""trigger"": ""EMOTION"", ""input"": """", ""level"": ""INFO"", ""message"": ""Safety AI offline."", ""spoken_text"": ""Safety AI offline."", ""buzzer"": true, ""driver_state"": ""EMOTION"", ""emotion"": ""Stressed"", ""emotion_confidence"": 56.36, ""eye_opening"": 100, ""is_drowsy"": false, ""is_distracted"": false, ""yaw_deg"": 1.5}",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:46:10,"{""timestamp"": ""2026-04-16 16:46:10"", ""trigger"": ""EMOTION"", ""input"": """", ""level"": ""INFO"", ""message"": ""Safety AI offline."", ""spoken_text"": ""Safety AI offline."", ""buzzer"": true, ""driver_state"": ""EMOTION"", ""emotion"": ""Stressed"", ""emotion_confidence"": 63.75, ""eye_opening"": 100, ""is_drowsy"": false, ""is_distracted"": false, ""yaw_deg"": -1.2}",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:46:20,"{""timestamp"": ""2026-04-16 16:46:20"", ""trigger"": ""EMOTION"", ""input"": """", ""level"": ""INFO"", ""message"": ""Safety AI offline."", ""spoken_text"": ""Safety AI offline."", ""buzzer"": true, ""driver_state"": ""EMOTION"", ""emotion"": ""Stressed"", ""emotion_confidence"": 93.48, ""eye_opening"": 100, ""is_drowsy"": false, ""is_distracted"": false, ""yaw_deg"": -1.7}",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:46:32,"{""timestamp"": ""2026-04-16 16:46:32"", ""trigger"": ""EMOTION"", ""input"": """", ""level"": ""INFO"", ""message"": ""Safety AI offline."", ""spoken_text"": ""Safety AI offline."", ""buzzer"": true, ""driver_state"": ""EMOTION"", ""emotion"": ""Stressed"", ""emotion_confidence"": 36.91, ""eye_opening"": 100, ""is_drowsy"": false, ""is_distracted"": false, ""yaw_deg"": -3.1}",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
unknown,2026-04-16 16:46:44,"{""timestamp"": ""2026-04-16 16:46:44"", ""trigger"": ""EMOTION"", ""input"": """", ""level"": ""INFO"", ""message"": ""Safety AI offline."", ""spoken_text"": ""Safety AI offline."", ""buzzer"": true, ""driver_state"": ""EMOTION"", ""emotion"": ""Stressed"", ""emotion_confidence"": 87.02, ""eye_opening"": 100, ""is_drowsy"": false, ""is_distracted"": false, ""yaw_deg"": -3.1}",ERROR,Safety AI offline.,Safety AI offline.,False,Safety AI offline.,,N/A
